Age,OVA,POT,Release Clause,Best Position,Club,Value,Attacking,Defending,Goalkeeping
26,72,72,5300000.0,RM,1. FC Nürnberg,2600000.0,306,75,44
27,72,74,6500000.0,CB,Fulham,2500000.0,243,221,61
27,72,73,6200000.0,ST,Al Wehda,2700000.0,323,62,54
21,72,82,9200000.0,RB,Hellas Verona,5000000.0,284,209,47
29,72,72,4500000.0,ST,SC Heerenveen,2300000.0,303,69,58
27,72,72,4200000.0,RB,SK Rapid Wien,2300000.0,278,211,52
33,72,72,2200000.0,GK,Malmö FF,750000.0,68,43,353
29,72,72,5500000.0,CB,SD Eibar,2000000.0,304,215,62
28,72,72,6400000.0,ST,Angers SCO,2400000.0,328,71,54
22,72,78,7600000.0,CAM,SC Paderborn 07,3700000.0,281,201,59
35,72,72,0.0,ST,No Club,0.0,315,86,49
29,72,72,4900000.0,LB,Cardiff City,2100000.0,291,214,59
38,72,72,455000.0,GK,River Plate,250000.0,96,47,356
29,72,73,6000000.0,CB,West Bromwich Albion,2200000.0,224,218,47
28,72,72,0.0,RB,No Club,0.0,313,204,49
29,72,72,5900000.0,ST,Crystal Palace,2300000.0,342,71,44
30,72,72,4300000.0,LB,Puebla FC,2000000.0,269,212,53
27,72,73,6800000.0,ST,Rangers FC,2700000.0,348,145,64
29,72,72,4800000.0,RM,Hannover 96,2300000.0,309,134,56
31,72,72,5400000.0,LM,AS Saint-Étienne,1900000.0,343,154,47
25,72,74,7700000.0,CB,Dinamo Zagreb,2600000.0,219,217,53
31,72,72,4300000.0,ST,FC St. Pauli,2000000.0,358,95,52
26,72,75,5200000.0,RWB,Colorado Rapids,2800000.0,273,207,57
23,72,82,0.0,GK,Swansea City,4500000.0,92,51,353
29,72,72,4400000.0,LM,Colorado Rapids,2300000.0,334,98,58
20,72,84,10500000.0,CAM,Napoli,5500000.0,318,182,48
26,72,75,0.0,ST,Real Zaragoza,3100000.0,336,129,49
23,72,76,9300000.0,CAM,Nacional de Montevideo,3400000.0,319,84,46
23,72,78,7300000.0,RM,Estudiantes de La Plata,3700000.0,291,173,62
23,72,78,6900000.0,CAM,Legia Warszawa,3700000.0,298,86,51
31,72,72,3100000.0,GK,Albacete BP,1200000.0,87,54,354
30,72,72,4800000.0,CB,Wolverhampton Wanderers,1900000.0,201,222,54
24,72,77,7100000.0,LB,Queens Park Rangers,3300000.0,293,204,53
23,72,81,8800000.0,CB,Brescia,4900000.0,257,222,63
29,72,73,6000000.0,CB,West Bromwich Albion,2200000.0,194,221,51
29,72,72,3900000.0,CB,Rosario Central,2000000.0,248,203,56
22,72,79,5600000.0,GK,Standard de Liège,4099999.9999999995,64,36,356
31,72,72,3200000.0,LB,1. FC Kaiserslautern,1700000.0,323,203,53
30,72,72,0.0,CDM,San Lorenzo de Almagro,2000000.0,293,212,53
23,72,78,10300000.0,CAM,Dinamo Zagreb,3700000.0,353,122,51
32,72,72,0.0,CB,FC Basel 1893,1500000.0,237,222,61
26,72,73,7300000.0,RW,Medipol Başakşehir FK,2800000.0,304,91,48
21,72,81,0.0,CDM,Hellas Verona,5000000.0,286,208,43
29,72,72,3400000.0,LB,Cerezo Osaka,2100000.0,331,205,48
23,72,81,7300000.0,CB,Club Atlético Talleres,4900000.0,239,217,42
30,72,72,4700000.0,CDM,SC Freiburg,2000000.0,270,211,51
28,72,72,7000000.0,ST,Viktoria Plzeň,2400000.0,309,71,52
25,72,77,8300000.000000001,ST,Beşiktaş JK,3500000.0,308,59,48
29,72,72,5100000.0,RM,Hertha BSC,2300000.0,344,145,42
33,72,72,0.0,GK,No Club,0.0,90,43,354
31,72,72,4600000.0,CB,Gazişehir Gaziantep F.K.,1600000.0,213,213,50
36,72,72,2000000.0,CM,Rio Ave FC,750000.0,347,200,57
30,72,72,4800000.0,RM,Al Fayha,2300000.0,310,118,48
31,72,72,5100000.0,CM,Norwich City,1900000.0,333,167,46
26,72,72,0.0,RM,Hannover 96,2600000.0,311,134,41
30,72,72,4200000.0,CAM,Gimnasia y Esgrima La Plata,2300000.0,338,195,44
22,72,83,9900000.0,CAM,Real Sporting de Gijón,5500000.0,313,117,65
21,72,83,9800000.0,CB,Bologna,5000000.0,258,219,45
21,72,78,9700000.0,ST,Racing Club de Lens,3800000.0,327,70,48
27,72,72,0.0,CM,CD Leganés,2500000.0,297,187,46
30,72,72,4800000.0,CB,Olympique Lyonnais,1900000.0,234,212,50
18,72,87,15800000.0,LB,Sporting CP,5000000.0,284,205,50
25,72,74,6200000.0,LB,VfB Stuttgart,2700000.0,290,200,49
35,72,72,1500000.0,CB,Guangzhou R&F FC,625000.0,280,215,55
26,72,74,6600000.0,RM,FC Schalke 04,2900000.0,325,188,53
27,72,73,7800000.0,CAM,Olympiacos CFP,2700000.0,317,155,61
28,72,72,4000000.0,ST,Incheon United FC,2400000.0,314,57,61
29,72,72,5700000.0,CAM,Blackburn Rovers,2300000.0,323,164,52
28,72,72,0.0,RW,No Club,0.0,299,139,49
25,72,75,5900000.0,ST,Boca Juniors,3100000.0,311,110,57
27,72,72,3900000.0,RB,Universidad Católica,2300000.0,252,200,68
30,72,72,4500000.0,LM,Shanghai Greenland Shenhua FC,2300000.0,324,91,58
27,72,73,7300000.0,CM,LDU Quito,2400000.0,301,207,62
34,72,72,2200000.0,ST,América de Cali,1100000.0,347,119,56
21,72,81,9100000.0,RM,Milan,5500000.0,320,179,48
33,72,72,2400000.0,RB,Cruz Azul,1200000.0,291,204,62
22,72,80,10100000.0,LM,AS Saint-Étienne,5500000.0,323,94,56
35,72,72,2700000.0,ST,Medipol Başakşehir FK,1000000.0,349,128,42
24,72,75,6600000.0,CDM,VfB Stuttgart,3000000.0,299,215,53
27,72,72,5600000.0,RM,U.N.A.M.,2500000.0,294,87,47
21,72,85,15800000.0,CAM,Sporting CP,6000000.0,311,172,54
18,72,86,15800000.0,CB,Sporting CP,5000000.0,224,219,46
27,72,74,5100000.0,GK,Blackburn Rovers,2100000.0,94,45,355
27,72,72,4200000.0,RB,FC Red Bull Salzburg,2300000.0,290,204,60
29,72,72,5000000.0,ST,Hamburger SV,2300000.0,350,118,47
32,72,72,4000000.0,CB,Göztepe SK,1500000.0,236,220,64
25,72,73,5800000.0,LM,KV Mechelen,2800000.0,327,101,52
28,72,72,0.0,LB,Kasimpaşa SK,2100000.0,277,212,49
24,72,76,8100000.0,RM,Galatasaray SK,3400000.0,323,69,54
33,72,72,3200000.0,LW,Monterrey,1500000.0,341,139,55
22,72,80,10100000.0,CDM,AEK Athens,5000000.0,281,210,40
20,72,80,9700000.0,CM,AS Monaco,5000000.0,287,210,48
26,72,73,6800000.0,CB,Atiker Konyaspor,2500000.0,278,220,48
20,72,82,10500000.0,CAM,OGC Nice,5000000.0,323,212,41
27,72,72,7300000.0,LW,Panathinaikos FC,2500000.0,319,103,72
36,72,72,1800000.0,CAM,Flamengo,750000.0,352,110,55
25,72,75,8500000.0,RM,Vitória Guimarães,3100000.0,295,123,64
25,72,75,5700000.0,LB,SC Paderborn 07,2900000.0,258,205,41
29,72,72,3900000.0,ST,Pohang Steelers,2300000.0,322,87,60
33,72,72,3600000.0,GK,Santa Clara,750000.0,108,63,348
26,72,75,6900000.0,ST,Al Hilal,3100000.0,340,95,43
33,72,72,3000000.0,CDM,FC Lorient,1200000.0,308,212,55
28,72,72,4099999.9999999995,RB,Rosario Central,2100000.0,278,195,45
30,72,72,5200000.0,RW,Brescia,2300000.0,333,121,56
23,72,81,9000000.0,LB,Sheffield United,5000000.0,279,207,53
26,72,75,7300000.0,RB,Alanyaspor,2800000.0,261,222,43
28,72,72,0.0,CDM,Rio Ave FC,2100000.0,299,210,53
24,72,77,8300000.000000001,CAM,Derby County,3500000.0,284,120,61
26,72,73,6200000.0,LM,Spartak Moscow,2800000.0,324,125,57
24,72,77,5800000.0,RB,FC Red Bull Salzburg,3300000.0,262,209,48
27,72,73,6700000.0,RB,CD Nacional,2500000.0,276,197,55
28,72,72,5100000.0,LB,Santos,2100000.0,263,209,47
17,72,88,16100000.000000002,CAM,FC Barcelona,6000000.0,293,153,46
27,72,72,5000000.0,RB,SC Freiburg,2300000.0,272,225,53
27,72,73,6200000.0,CDM,Mazatlán FC,2700000.0,292,210,58
27,72,75,3800000.0,GK,Unión La Calera,2300000.0,94,54,358
28,72,72,6000000.0,RM,BB Erzurumspor,2400000.0,311,66,47
29,72,72,4500000.0,CAM,KAA Gent,2300000.0,347,123,61
31,72,72,4800000.0,RW,Mazatlán FC,2000000.0,352,92,48
27,72,72,4200000.0,RB,Standard de Liège,2300000.0,223,213,46
28,72,72,4000000.0,ST,Kashima Antlers,2400000.0,341,123,57
29,72,73,0.0,GK,No Club,0.0,81,39,357
29,72,72,4200000.0,LB,Girona FC,2100000.0,328,211,46
26,72,73,6600000.0,RB,MKE Ankaragücü,2500000.0,299,212,56
26,72,75,8000000.0,CB,PAOK,2800000.0,244,220,56
28,72,72,4800000.0,ST,Columbus Crew SC,2400000.0,307,129,54
26,72,73,5500000.0,ST,Boca Juniors,2800000.0,342,90,62
27,72,72,6200000.0,CAM,Sparta Praha,2300000.0,330,202,58
24,72,78,7700000.0,CAM,UD Almería,3700000.0,292,109,44
30,72,72,0.0,CM,No Club,0.0,271,189,57
28,72,72,5100000.0,CB,Botafogo,2000000.0,259,217,45
31,72,72,4900000.0,CAM,Lecce,1900000.0,305,119,55
30,72,72,4400000.0,CM,Cruz Azul,2000000.0,331,198,49
26,72,75,5400000.0,CB,LASK Linz,2700000.0,273,218,45
29,72,72,0.0,LB,Estudiantes de La Plata,2100000.0,309,204,55
35,72,72,1200000.0,RB,Junior FC,725000.0,309,201,55
27,72,72,6600000.0,RW,Racing Club de Lens,2500000.0,319,189,67
31,72,72,5400000.0,CAM,Çaykur Rizespor,1900000.0,332,170,62
30,72,72,6400000.0,LM,Elche CF,2300000.0,318,99,59
28,72,72,5300000.0,LM,Al Shabab,2400000.0,324,141,41
24,72,78,8800000.0,CM,Burnley,3700000.0,315,199,47
32,72,72,2900000.0,CDM,Gimnasia y Esgrima La Plata,1600000.0,329,205,48
24,71,77,0.0,CB,RSC Anderlecht,2700000.0,214,210,53
31,71,71,2900000.0,CM,Arsenal de Sarandí,1500000.0,297,187,53
21,71,79,8400000.0,RM,Dinamo Zagreb,4200000.0,320,163,54
27,71,71,2800000.0,RB,Dinamo Bucureşti,1800000.0,324,195,55
23,71,77,5400000.0,CAM,Royal Antwerp FC,3000000.0,300,98,67
21,71,81,7700000.0,CB,Racing Club de Lens,3900000.0,253,212,56
25,71,73,5700000.0,CAM,Newcastle United,2400000.0,290,111,58
29,71,71,4300000.0,CDM,HJK Helsinki,1600000.0,268,211,65
26,71,73,4099999.9999999995,CB,Hebei China Fortune FC,2000000.0,237,195,57
27,71,71,3900000.0,ST,Karlsruher SC,2000000.0,306,85,65
22,71,81,5800000.0,LB,Argentinos Juniors,4000000.0,256,215,41
28,71,71,4700000.0,ST,BB Erzurumspor,1900000.0,345,72,42
27,71,72,5000000.0,RW,FC Schalke 04,2200000.0,342,81,56
28,71,73,4099999.9999999995,CB,Al Taawoun,1900000.0,229,219,50
30,71,71,2900000.0,RB,Seattle Sounders FC,1600000.0,315,201,49
26,71,73,3400000.0,CDM,Aarhus GF,2100000.0,260,201,56
32,71,71,3000000.0,CM,Ettifaq FC,1500000.0,332,199,57
22,71,78,7800000.0,ST,Athletic Club de Bilbao,3800000.0,307,103,69
33,71,71,0.0,GK,Shanghai Greenland Shenhua FC,600000.0,74,52,350
32,71,71,2800000.0,ST,Royal Excel Mouscron,1500000.0,325,93,57
27,71,71,3800000.0,RW,KAA Gent,2000000.0,310,180,64
24,71,77,7000000.0,CAM,MKE Ankaragücü,3000000.0,306,74,47
30,71,71,3400000.0,GK,Al Ain FC,1200000.0,67,34,343
33,71,71,2300000.0,ST,KV Kortrijk,1200000.0,337,106,61
32,71,71,2700000.0,CAM,Vélez Sarsfield,1500000.0,335,153,51
31,71,71,3100000.0,CB,Club América,1300000.0,243,222,61
28,71,71,3600000.0,ST,New York City FC,1900000.0,336,74,41
28,71,72,5000000.0,CB,Portimonense SC,1800000.0,193,217,49
27,71,73,4200000.0,CB,Tigres U.A.N.L.,2000000.0,272,218,49
29,71,71,0.0,CB,FC Zürich,1600000.0,269,216,46
22,71,78,0.0,RB,Stade Brestois 29,3600000.0,276,208,47
24,71,77,7400000.0,RM,Real Betis,3000000.0,304,204,52
35,71,71,1000000.0,RB,AD Alcorcón,575000.0,294,198,49
24,71,76,4900000.0,ST,Houston Dynamo,2900000.0,322,87,56
22,71,79,0.0,CM,MKE Ankaragücü,4200000.0,256,200,51
23,71,77,6400000.0,RM,FC Augsburg,3000000.0,312,77,56
26,71,72,0.0,CAM,Sporting de Charleroi,2200000.0,335,61,57
27,71,72,5000000.0,CB,Fatih Karagümrük S.K.,1900000.0,255,212,61
31,71,71,3000000.0,CDM,LASK Linz,1500000.0,311,200,65
31,71,71,2800000.0,CB,Real Oviedo,1300000.0,254,211,59
28,71,71,3800000.0,RB,Ceará Sporting Club,1700000.0,256,214,51
21,71,81,7400000.0,RWB,Southampton,4000000.0,265,211,58
30,71,71,5100000.0,ST,AEK Athens,1800000.0,331,103,58
27,71,72,4500000.0,CDM,VfL Bochum 1848,2100000.0,298,212,38
27,71,74,4000000.0,CDM,Colorado Rapids,2200000.0,257,191,57
28,71,71,2800000.0,LB,Legia Warszawa,1700000.0,300,191,61
20,71,85,12600000.0,CAM,Arsenal,4500000.0,282,171,46
32,71,71,2300000.0,RM,FC Seoul,1500000.0,309,186,67
28,71,73,5000000.0,CB,Nîmes Olympique,1900000.0,225,207,62
26,71,76,4700000.0,CB,Rayo Vallecano,2400000.0,231,218,55
37,71,71,324000.0,GK,Deportivo Cali,210000.0,71,45,350
22,71,77,5100000.0,CDM,SK Rapid Wien,2800000.0,311,207,50
24,71,77,5100000.0,CB,Royal Antwerp FC,2700000.0,264,204,59
30,71,71,3800000.0,RB,Yeni Malatyaspor,1600000.0,277,211,55
26,71,73,6600000.0,CAM,LDU Quito,2300000.0,311,121,52
20,71,82,8800000.0,CM,AS Saint-Étienne,4099999.9999999995,293,192,55
20,71,71,4400000.0,RB,Vasco da Gama,1900000.0,255,196,48
38,71,71,713000.0,CB,San Lorenzo de Almagro,325000.0,298,209,63
22,71,80,8600000.0,CM,Nacional de Montevideo,4200000.0,313,188,43
30,71,71,2900000.0,CB,RSC Anderlecht,1500000.0,276,214,58
28,71,71,4300000.0,ST,Crotone,1900000.0,321,70,62
20,71,71,4099999.9999999995,LB,Palmeiras,1900000.0,247,207,51
33,71,71,1400000.0,CB,FC Tokyo,900000.0,294,215,62
30,71,71,4000000.0,CM,Benevento,1800000.0,325,169,51
23,71,76,4099999.9999999995,CM,Aalborg BK,2800000.0,306,186,47
29,71,71,3300000.0,CDM,Ettifaq FC,1600000.0,273,207,52
19,71,85,10600000.0,RM,Club Atlético Lanús,4400000.0,309,97,49
23,71,79,6100000.0,CB,Torino,3900000.0,239,218,47
34,71,71,2600000.0,RM,Barcelona Sporting Club,875000.0,281,124,58
32,71,71,2900000.0,RB,Aston Villa,1300000.0,340,193,47
27,71,73,3800000.0,CB,Atlético Tucumán,2000000.0,233,211,49
29,71,72,4300000.0,CB,Blackburn Rovers,1700000.0,237,211,54
27,71,72,4800000.0,RWB,Lazio,2100000.0,344,205,43
25,71,74,6600000.0,CAM,SD Huesca,2500000.0,334,163,40
29,71,71,2800000.0,CDM,Legia Warszawa,1600000.0,326,198,59
26,71,74,4900000.0,ST,Shenzhen FC,2500000.0,323,89,51
26,71,75,3400000.0,GK,Vancouver Whitecaps FC,2000000.0,103,44,349
23,71,79,5300000.0,RWB,Vélez Sarsfield,4000000.0,291,191,56
27,71,71,4000000.0,RM,1. FC Heidenheim 1846,2000000.0,319,92,58
31,71,71,2500000.0,LB,SG Dynamo Dresden,1400000.0,301,204,54
28,71,71,4600000.0,CAM,Bristol City,1900000.0,318,85,53
29,71,71,2500000.0,CB,AIK,1600000.0,253,207,46
31,71,71,0.0,CDM,Defensa y Justicia,1500000.0,303,209,52
21,71,78,6900000.0,LM,Birmingham City,3800000.0,324,185,47
25,71,76,6100000.0,CB,Clube Sport Marítimo,2500000.0,289,220,47
29,71,71,3500000.0,CM,Minnesota United FC,1800000.0,331,197,41
23,71,78,4500000.0,RWB,FC Midtjylland,3600000.0,272,196,52
23,71,78,5100000.0,CDM,Unión de Santa Fe,3500000.0,308,214,62
26,71,74,6600000.0,CAM,Sparta Praha,2400000.0,328,182,40
27,71,74,3700000.0,GK,Guadalajara,1800000.0,97,39,348
30,71,71,2400000.0,CB,Sanfrecce Hiroshima,1500000.0,286,214,46
32,71,71,3600000.0,LM,Stade Brestois 29,1500000.0,306,111,55
29,71,71,3300000.0,RB,Al Raed,1600000.0,267,204,48
25,71,74,6500000.0,CAM,Rio Ave FC,2500000.0,307,137,54
21,71,80,6100000.0,CM,FC Red Bull Salzburg,4200000.0,277,203,56
27,71,72,0.0,ST,CD Leganés,2200000.0,337,103,51
26,71,74,3800000.0,CM,IFK Norrköping,2400000.0,315,201,49
24,71,77,5600000.0,CAM,SD Ponferradina,3000000.0,304,117,46
26,71,75,3600000.0,CB,Brøndby IF,2300000.0,262,213,55
27,71,71,4500000.0,LM,En Avant de Guingamp,2000000.0,311,72,47
25,71,76,0.0,LB,Real Sporting de Gijón,2600000.0,263,206,60
28,71,71,3600000.0,RM,Unión de Santa Fe,1900000.0,286,131,55
26,71,74,5400000.0,RB,FC Porto,2300000.0,290,191,62
35,71,71,878000.0,GK,Lechia Gdańsk,210000.0,65,37,349
28,71,71,4099999.9999999995,CAM,Cruz Azul,1900000.0,314,121,62
30,71,71,4200000.0,RB,Club Libertad,1600000.0,290,196,53
30,71,71,2300000.0,GK,FC Emmen,1200000.0,84,39,345
30,71,71,2500000.0,RB,Ulsan Hyundai FC,1600000.0,299,191,58
24,71,76,6400000.0,CAM,Angers SCO,2800000.0,330,162,61
26,71,74,2900000.0,GK,Molde FK,1900000.0,75,43,348
24,71,74,6200000.0,RM,Racing Club de Lens,2600000.0,339,76,58
27,71,72,5300000.0,CAM,Huddersfield Town,2200000.0,312,142,58
29,71,71,4099999.9999999995,LWB,Udinese,1800000.0,318,222,60
27,71,72,4700000.0,CDM,Sheffield Wednesday,1900000.0,288,209,57
20,71,83,0.0,ST,UD Almería,4500000.0,329,90,43
24,71,77,6400000.0,LM,SPAL,3000000.0,316,200,59
20,71,71,5100000.0,ST,Atlético Mineiro,2100000.0,328,78,62
34,71,71,2000000.0,CDM,Kaizer Chiefs,650000.0,319,210,49
18,71,85,10500000.0,CB,FC Bayern München,4099999.9999999995,247,211,44
24,71,74,6500000.0,LW,Santa Clara,2600000.0,331,79,50
25,71,75,5300000.0,CB,Sheffield Wednesday,2300000.0,261,212,52
25,71,73,4000000.0,RM,Vissel Kobe,2400000.0,330,119,50
40,71,71,0.0,CB,Olimpia Asunción,0.0,256,214,53
28,71,71,2700000.0,RB,FC Viitorul,1700000.0,298,208,38
28,71,71,3600000.0,LB,1. FC Union Berlin,1700000.0,306,207,54
33,71,71,2800000.0,CAM,Fatih Karagümrük S.K.,1200000.0,343,76,50
26,71,74,4400000.0,CB,Spartak Moscow,2200000.0,260,214,59
30,71,71,4200000.0,LB,Panathinaikos FC,1600000.0,328,195,44
31,71,71,3200000.0,ST,San Lorenzo de Almagro,1600000.0,345,118,46
28,71,73,3700000.0,CB,Atlético Tucumán,1900000.0,223,212,53
37,71,71,1800000.0,RM,Peñarol,600000.0,295,112,50
25,71,74,4099999.9999999995,LB,New York City FC,2300000.0,261,206,44
21,71,82,6600000.0,ST,PSV,4200000.0,317,77,69
25,71,74,4200000.0,RB,Real Oviedo,2300000.0,305,195,55
32,71,71,2900000.0,RB,Fulham,1300000.0,292,200,53
34,71,71,1200000.0,CDM,Dinamo Bucureşti,650000.0,318,204,62
26,71,73,4400000.0,CDM,Fortuna Düsseldorf,2100000.0,288,213,58
29,71,71,3600000.0,CAM,Chievo Verona,1800000.0,330,217,62
29,71,71,3000000.0,CB,Columbus Crew SC,1600000.0,264,201,48
27,71,71,3800000.0,LB,Brescia,1800000.0,286,189,46
23,71,80,0.0,RM,Atalanta,4200000.0,305,207,42
31,71,71,4600000.0,ST,Kaizer Chiefs,1600000.0,334,91,55
28,71,72,5200000.0,CB,Panathinaikos FC,1800000.0,239,215,59
42,71,71,348000.0,GK,Atlético Tucumán,210000.0,111,56,356
28,71,71,2700000.0,CB,Kawasaki Frontale,1600000.0,269,214,60
28,71,71,4300000.0,CAM,Crotone,1900000.0,289,135,43
22,71,82,8400000.0,RM,Derby County,4200000.0,288,126,54
25,71,75,4500000.0,CB,Hamburger SV,2300000.0,257,215,56
28,71,71,4099999.9999999995,CF,Deportivo Toluca,1900000.0,324,67,47
25,71,72,3700000.0,CB,Feyenoord,2000000.0,239,220,43
29,71,71,0.0,CM,Göztepe SK,1600000.0,311,197,58
23,71,78,6300000.0,CDM,Bristol City,3500000.0,301,211,52
24,71,78,5800000.0,CAM,San Lorenzo de Almagro,3800000.0,332,77,50
24,71,75,7100000.0,LM,Panathinaikos FC,2700000.0,308,76,57
31,71,71,3200000.0,ST,SV Zulte-Waregem,1600000.0,355,123,54
26,71,73,4400000.0,CM,KV Mechelen,2300000.0,310,181,49
20,71,80,8900000.0,CF,Club Libertad,4099999.9999999995,291,69,57
27,71,71,2800000.0,LB,Universitatea Craiova,1800000.0,312,204,56
26,71,72,4400000.0,RW,New York City FC,2200000.0,309,93,61
22,71,79,0.0,CM,1. FC Köln,4200000.0,305,196,53
33,71,71,2000000.0,CB,Stade Malherbe Caen,900000.0,226,209,58
24,71,75,4700000.0,CAM,SK Sturm Graz,2700000.0,324,195,52
27,71,74,3500000.0,GK,SV Darmstadt 98,1800000.0,96,53,351
22,71,82,6100000.0,LB,Gimnasia y Esgrima La Plata,4000000.0,277,206,58
31,71,71,4600000.0,ST,Peñarol,1600000.0,338,142,44
31,71,71,3100000.0,LB,Lecce,1400000.0,264,200,54
29,71,71,4300000.0,ST,Genoa,1900000.0,342,70,55
31,71,71,2900000.0,CB,Lokomotiv Moscow,1300000.0,219,209,47
25,71,76,7000000.0,ST,Rio Ave FC,2800000.0,339,88,53
30,71,71,2400000.0,RB,IF Elfsborg,1600000.0,309,191,67
29,71,71,0.0,RM,Gangwon FC,1900000.0,316,140,44
31,71,71,2900000.0,LM,Atlético Nacional,1600000.0,299,100,64
24,71,77,5400000.0,CM,RSC Anderlecht,2900000.0,280,197,56
32,71,71,2300000.0,CB,KAS Eupen,1200000.0,231,220,35
30,71,71,3000000.0,RB,1. FC Nürnberg,1600000.0,297,215,49
30,71,71,2400000.0,CB,Gamba Osaka,1500000.0,271,212,60
21,71,83,8199999.999999999,CB,Tottenham Hotspur,4300000.0,233,213,53
24,71,74,4600000.0,CAM,KSV Cercle Brugge,2600000.0,276,133,52
31,71,71,4200000.0,ST,Göztepe SK,1600000.0,340,94,57
29,71,71,3600000.0,RB,Celtic,1600000.0,287,208,60
22,71,78,5100000.0,CB,RSC Anderlecht,3500000.0,279,209,43
28,71,71,0.0,LB,FC Juárez,1700000.0,285,216,47
22,71,79,5600000.0,RB,Spartak Moscow,4000000.0,284,212,53
28,71,71,3400000.0,LB,Al Nassr,1700000.0,246,203,48
24,71,77,6300000.0,ST,Cagliari,3000000.0,323,115,51
28,71,72,5200000.0,CB,Olimpia Asunción,1800000.0,237,209,48
26,71,73,6400000.0,LM,Panathinaikos FC,2300000.0,330,204,59
28,71,71,3700000.0,GK,Melgar FBC,1300000.0,61,40,346
26,71,74,5900000.0,CB,SD Huesca,2200000.0,250,218,49
28,71,71,3700000.0,ST,Chongqing Dangdai Lifan FC SWM Team,1900000.0,334,85,56
28,71,71,0.0,RM,FC Cartagena,1900000.0,329,119,60
22,71,79,5100000.0,CB,PSV,3900000.0,259,213,49
28,71,71,3000000.0,CAM,Kashiwa Reysol,1900000.0,338,149,41
21,71,78,4400000.0,LB,FK Bodø/Glimt,3600000.0,270,202,53
23,71,77,7000000.0,ST,FC Lorient,3000000.0,316,66,50
23,71,77,7300000.0,ST,FC Lorient,3000000.0,319,56,52
33,71,71,1900000.0,CDM,CD Lugo,925000.0,297,193,51
34,71,71,2000000.0,CM,Puebla FC,875000.0,327,174,47
34,71,71,1700000.0,LB,Stade Brestois 29,700000.0,308,213,65
29,71,71,3500000.0,LM,New England Revolution,1800000.0,324,72,58
29,71,71,3100000.0,RW,Yokohama F. Marinos,1900000.0,331,54,64
30,71,71,2900000.0,LB,Portland Timbers,1600000.0,311,196,56
21,71,82,7000000.0,RB,Sassuolo,4000000.0,287,201,37
30,71,71,2600000.0,CDM,Cerezo Osaka,1600000.0,283,204,39
28,71,71,4300000.0,RM,1. FC Köln,1900000.0,340,146,55
21,71,82,8000000.0,CDM,Brighton & Hove Albion,4000000.0,192,214,38
35,71,71,1300000.0,CB,Lecce,500000.0,228,216,25
33,71,71,1900000.0,RB,Paris FC,975000.0,287,216,61
26,71,74,4600000.0,CB,Club Tijuana,2200000.0,219,208,53
32,71,71,0.0,ST,No Club,0.0,332,73,53
27,71,71,0.0,RB,Nottingham Forest,1800000.0,287,201,55
27,71,73,4900000.0,CB,Stoke City,2000000.0,232,214,61
24,71,76,6000000.0,ST,Watford,2900000.0,319,60,63
20,71,71,4900000.0,RM,Atlético Clube Goianiense,2100000.0,320,114,50
29,71,71,3700000.0,LW,Shanghai SIPG FC,1800000.0,329,102,52
23,71,76,0.0,CAM,Famalicão,2800000.0,317,164,45
26,71,74,6200000.0,ST,FC Lorient,2500000.0,334,66,64
34,71,71,1100000.0,CB,AIK,600000.0,219,220,63
31,71,71,3000000.0,CM,Real Salt Lake,1600000.0,342,184,52
29,71,71,3700000.0,ST,Henan Jianye FC,1900000.0,318,76,51
20,71,71,4900000.0,LM,Bahia,2100000.0,316,89,52
29,71,71,3200000.0,CB,Real Zaragoza,1600000.0,245,208,58
28,71,71,3800000.0,CAM,VfL Bochum 1848,1900000.0,346,111,50
23,71,80,7900000.0,RM,RC Strasbourg Alsace,4200000.0,329,64,53
34,71,71,1800000.0,RM,KV Mechelen,875000.0,323,91,50
26,71,73,5800000.0,CM,RC Strasbourg Alsace,2300000.0,308,207,59
20,71,71,4900000.0,CAM,Grêmio,2100000.0,331,109,50
29,71,71,3200000.0,LB,SV Darmstadt 98,1600000.0,266,213,58
31,71,71,0.0,RB,No Club,0.0,286,212,48
18,71,87,0.0,CAM,Borussia Dortmund,4800000.0,322,129,50
26,71,72,4000000.0,RW,FC Viitorul,2200000.0,338,95,45
29,71,71,3400000.0,LB,Club América,1600000.0,277,200,53
24,71,75,5800000.0,CB,SC Braga,2400000.0,257,222,39
28,71,71,3600000.0,LM,Columbus Crew SC,1900000.0,319,108,38
29,71,71,0.0,CM,Toulouse Football Club,1800000.0,315,200,41
28,71,71,4700000.0,RM,BB Erzurumspor,1900000.0,324,57,57
27,71,72,4400000.0,ST,Standard de Liège,2200000.0,334,111,39
24,71,71,4900000.0,CAM,Botafogo,2200000.0,319,59,53
23,71,80,5300000.0,LB,Junior FC,4000000.0,261,197,53
21,71,78,0.0,LB,Vitória Guimarães,3600000.0,310,201,48
23,71,74,5300000.0,CB,Crystal Palace,2300000.0,302,215,61
32,71,71,3000000.0,GK,Club Atlético Grau,925000.0,91,55,343
26,71,73,4700000.0,CB,Amiens SC,2000000.0,213,212,60
28,71,71,2800000.0,CDM,Jagiellonia Białystok,1600000.0,296,206,58
24,71,71,4900000.0,RW,São Paulo,2200000.0,334,177,68
27,71,72,6100000.0,ST,Olympiacos CFP,2200000.0,313,68,62
21,71,82,8400000.0,CB,FC Porto,3900000.0,229,214,40
32,71,71,3200000.0,CDM,Dijon FCO,1200000.0,233,209,49
