ID,Name,Nationality,Age,OVA,POT,Club,Contract,Height,Weight,Preferred Foot,Best Position,Joined,Value,Wage,Release Clause,Attacking,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defending,Marking,Standing Tackle,Sliding Tackle,Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,W/F,SM,A/W,D/W,IR,PAC,SHO,PAS,DRI,DEF,PHY,Hits,t
178424,Antunes,Portugal,33,79,79,"



Sporting CP",2020 ~ 2022,176,70,Left,LWB,2020-08-16,9000000.0,16000.0,11000000.0,360,81,56,74,80,69,394,75,82,80,76,81,360,71,73,71,75,70,373,87,61,77,65,83,356,78,81,70,66,61,72,224,72,80,72,50,10,7,10,9,14,2117,440,3,4,Medium,Medium,2,72,69,77,76,76,70,17.0,2020 ~ 2022
181786,V. Ćorluka,Croatia,34,79,79,"



Lokomotiv Moscow",2012 ~ 2021,192,84,Right,CB,2012-06-27,5500000.0,50000.0,7500000.0,299,68,44,81,68,38,333,67,66,60,67,73,283,49,58,57,73,46,347,64,81,68,84,50,302,76,75,45,57,49,78,243,78,83,82,56,15,9,12,14,6,1863,393,3,3,High,Medium,3,54,49,65,67,80,78,8.0,2012 ~ 2021
180216,S. Coleman,Republic of Ireland,31,79,79,"



Everton",2009 ~ 2022,177,77,Right,RB,2009-02-04,12500000.0,76000.0,17100000.0,348,77,61,69,77,64,340,77,65,53,69,76,366,72,69,73,78,74,350,75,71,72,66,66,354,80,79,70,70,55,82,240,78,82,80,50,5,15,10,13,7,2048,434,3,3,High,High,2,70,65,73,76,79,71,42.0,2009 ~ 2022
187052,Y. M'Vila,France,30,79,79,"



Olympiacos CFP",2020 ~ 2023,182,80,Right,CDM,2020-09-14,14500000.0,2000.0,22100000.0,316,62,56,61,81,56,364,73,70,65,80,76,341,64,65,71,78,63,358,68,70,79,74,67,369,83,81,63,74,68,80,223,75,76,72,60,13,9,16,15,7,2031,426,3,3,Medium,Medium,2,65,62,74,73,75,77,37.0,2020 ~ 2023
178509,O. Giroud,France,33,79,79,"



Chelsea",2018 ~ 2021,193,91,Left,ST,2018-01-31,11000000.0,95000.0,15200000.0,392,64,82,90,75,81,343,69,70,65,58,81,267,40,39,54,81,53,374,84,82,54,88,66,360,76,42,82,77,83,79,94,37,37,20,49,12,15,11,6,5,1879,378,3,3,Medium,Medium,3,39,79,70,71,42,77,99.0,2018 ~ 2021
169595,D. Rose,England,29,79,79,"



Tottenham Hotspur",2007 ~ 2021,174,76,Left,LB,2007-07-01,15500000.0,85000.0,20000000.0,333,77,57,64,75,60,344,76,66,57,66,79,376,76,74,69,79,78,343,68,77,68,68,62,358,87,77,65,72,57,75,238,78,79,81,55,10,11,8,13,13,2047,433,3,3,Medium,High,3,75,61,72,76,77,72,71.0,2007 ~ 2021
177633,Ángel,Spain,33,79,79,"



Getafe CF",2017 ~ 2021,172,68,Right,ST,2017-07-06,11000000.0,36000.0,16800000.0,366,56,85,73,72,80,321,77,62,50,49,83,376,72,73,73,81,77,361,80,75,59,68,79,314,72,26,85,62,69,70,85,42,23,20,52,6,13,8,14,11,1875,397,3,3,High,Medium,1,73,82,62,79,34,67,16.0,2017 ~ 2021
178088,Juan Mata,Spain,32,79,79,"



Manchester United",2014 ~ 2021,170,63,Left,CAM,2014-01-25,14000000.0,110000.0,19000000.0,360,79,70,56,84,71,412,80,85,84,78,85,364,61,56,77,81,89,296,72,61,60,34,69,332,46,39,84,83,80,85,90,38,31,21,46,9,10,14,5,8,1900,373,3,4,Medium,Medium,3,58,71,82,82,36,44,128.0,2014 ~ 2021
177326,M. Valbuena,France,35,79,79,"



Olympiacos CFP",2019 ~ 2021,167,58,Right,LM,2019-07-01,7000000.0,1000.0,11600000.0,360,80,74,48,82,76,399,80,82,77,78,82,388,74,70,78,74,92,311,75,60,61,37,78,319,52,34,76,77,80,75,98,38,26,34,48,14,12,8,6,8,1923,390,4,3,High,Medium,3,72,76,80,81,34,47,53.0,2019 ~ 2021
176930,M. Díaz,Chile,33,79,79,"



Racing Club",2018 ~ 2021,167,68,Right,CDM,2018-08-08,8500000.0,22000.0,8400000.0,340,72,55,63,84,66,390,70,83,77,81,79,360,63,55,75,76,91,380,82,72,84,68,74,367,78,79,65,79,66,76,218,76,73,69,10,2,2,2,2,2,2065,428,3,3,Medium,High,2,59,66,80,75,74,74,16.0,2018 ~ 2021
176919,N. Guzmán,Argentina,34,79,79,"



Tigres U.A.N.L.",2014 ~ 2021,193,94,Right,GK,2014-07-04,3000000.0,40000.0,8800000.0,100,20,10,15,43,12,140,23,18,22,48,29,308,51,52,70,78,57,257,54,66,38,82,17,160,45,29,19,55,12,65,51,26,13,12,387,78,77,72,81,79,1403,439,3,1,Medium,Medium,3,78,77,72,79,52,81,17.0,2014 ~ 2021
176600,K. Gameiro,France,33,79,79,"



Valencia CF",2018 ~ 2021,172,70,Right,ST,2018-08-13,11000000.0,43000.0,16800000.0,373,69,80,67,79,78,363,74,74,70,69,76,405,85,87,79,79,75,371,82,83,69,64,73,343,66,38,83,75,81,80,122,50,33,39,38,6,10,8,8,6,2015,424,4,3,Medium,Medium,3,86,79,74,75,43,67,36.0,2018 ~ 2021
210625,K. Mbabu,Switzerland,25,79,83,"



VfL Wolfsburg",2019 ~ 2023,184,83,Right,RB,2019-07-01,22500000.0,44000.0,25700000.0,301,77,49,67,69,39,323,72,64,48,65,74,400,90,89,76,72,73,358,66,78,91,79,44,319,74,70,72,68,35,71,231,75,76,80,50,8,7,7,14,14,1982,437,3,3,High,Medium,1,89,51,69,73,74,81,129.0,2019 ~ 2023
172879,Sokratis,Greece,32,79,79,"



Arsenal",2018 ~ 2021,186,84,Right,CB,2018-07-02,11500000.0,76000.0,15200000.0,287,47,47,80,63,50,240,58,29,35,58,60,320,63,69,52,77,59,360,77,82,67,86,48,296,88,76,49,45,38,74,236,79,78,79,36,6,8,5,12,5,1775,389,2,2,Medium,High,3,66,53,52,59,78,81,83.0,2018 ~ 2021
172114,D. Valeri,Argentina,34,79,79,"



Portland Timbers",2013 ~ 2021,178,73,Right,CAM,2013-01-10,8000000.0,12000.0,9800000.0,378,78,74,70,81,75,403,81,81,82,77,82,345,60,54,74,81,76,374,80,69,80,64,81,334,53,41,81,81,78,86,124,42,46,36,60,15,15,8,10,12,2018,405,4,3,High,Medium,2,57,77,80,80,45,66,17.0,2013 ~ 2021
176550,D. Ospina,Colombia,31,79,79,"



Napoli",2019 ~ 2022,183,80,Right,GK,2019-07-04,9500000.0,48000.0,13600000.0,84,11,10,15,36,12,99,12,10,13,32,32,235,34,34,44,73,50,212,58,75,29,38,12,137,20,25,16,50,26,57,36,11,13,12,392,82,72,77,77,84,1195,426,3,1,Medium,Medium,2,82,72,77,84,34,77,27.0,2019 ~ 2022
165229,L. Koscielny,France,34,79,79,"



FC Girondins de Bordeaux",2019 ~ 2024,186,75,Right,CB,2019-08-06,5500000.0,35000.0,9400000.0,279,52,37,79,76,35,282,62,31,49,72,68,304,55,55,58,76,60,319,54,80,62,76,47,313,83,82,41,56,51,75,240,79,81,80,51,13,11,9,11,7,1788,379,3,2,Low,High,3,55,43,63,64,80,74,70.0,2019 ~ 2024
163155,B. Foster,England,37,79,79,"



Watford",2018 ~ 2022,193,90,Left,GK,2018-07-07,1900000.0,12000.0,2300000.0,97,15,18,14,36,14,103,14,15,17,32,25,268,50,48,45,75,50,231,55,73,32,57,14,135,15,23,14,42,41,63,51,22,15,14,389,80,77,73,79,80,1274,438,3,1,Medium,Medium,2,80,77,73,80,49,79,67.0,2018 ~ 2022
158121,B. Costil,France,32,79,79,"



FC Girondins de Bordeaux",2017 ~ 2022,187,88,Right,GK,2017-06-19,8500000.0,28000.0,15000000.0,87,11,14,15,35,12,81,13,12,11,33,12,257,47,51,38,76,45,215,58,49,28,65,15,119,22,22,12,48,15,58,41,16,11,14,390,78,77,77,78,80,1190,439,3,1,Medium,Medium,2,78,77,77,80,49,78,15.0,2017 ~ 2022
142754,J. Mascherano,Argentina,36,79,79,"



Estudiantes de La Plata",2020 ~ 2021,174,73,Right,CDM,2020-01-01,3400000.0,15000.0,4099999.9999999995,306,68,42,66,79,51,329,58,63,50,78,80,345,64,59,68,75,79,345,76,81,63,70,55,351,87,85,51,68,60,81,238,77,81,80,34,6,10,8,5,5,1948,405,3,2,Low,High,4,61,53,72,68,79,72,56.0,2020 ~ 2021
140233,G. Ochoa,Mexico,34,79,79,"



Club América",2019 ~ 2024,185,78,Right,GK,2019-08-06,3000000.0,34000.0,9400000.0,93,15,12,19,31,16,91,10,14,17,32,18,278,47,50,65,74,42,232,56,75,34,56,11,122,19,23,16,48,16,57,43,21,10,12,383,77,69,75,79,83,1242,432,3,1,Medium,Medium,3,77,69,75,83,49,79,44.0,2019 ~ 2024
24630,Pepe Reina,Spain,37,79,79,"



Lazio",2020 ~ 2022,188,92,Right,GK,2020-09-01,1900000.0,30000.0,2200000.0,68,11,14,13,19,11,77,10,11,11,22,23,276,43,49,50,74,60,250,60,71,34,70,15,156,32,22,13,65,24,64,66,20,22,24,394,77,79,80,80,78,1287,440,3,1,Medium,Medium,3,77,79,80,78,46,80,44.0,2020 ~ 2022
20775,Quaresma,Portugal,36,79,79,"



Vitória Guimarães",2020 ~ 2022,175,67,Right,RM,2020-09-07,5500000.0,11000.0,8800000.0,352,89,64,41,78,80,407,84,94,71,74,84,389,74,74,84,73,84,335,78,63,57,59,78,332,74,24,78,83,73,82,57,29,17,11,56,12,14,10,5,15,1928,396,4,5,High,Low,3,74,72,81,83,24,62,91.0,2020 ~ 2022
168607,Rafinha,Brazil,34,79,79,"



Olympiacos CFP",2020 ~ 2022,172,67,Right,RB,2020-08-23,6500000.0,2000.0,9200000.0,291,83,37,43,78,50,356,78,77,58,64,79,385,76,73,79,78,79,283,58,53,75,53,44,364,84,76,73,68,63,78,235,75,78,82,65,15,7,16,12,15,1979,411,3,3,Medium,Medium,2,74,46,74,78,74,65,62.0,2020 ~ 2022
178311,Éder,Italy,33,79,79,"



Jiangsu Suning FC",2018 ~ 2021,179,72,Right,ST,2018-07-13,11000000.0,29000.0,12400000.0,370,72,78,66,78,76,379,78,80,78,62,81,423,88,87,82,78,88,351,79,50,81,65,76,322,60,24,82,78,78,78,77,31,20,26,50,8,12,11,10,9,1972,416,4,4,Medium,Low,3,87,78,75,80,29,67,20.0,2018 ~ 2021
255475,Antony,Brazil,20,78,88,"



Ajax",2020 ~ 2025,172,63,Left,CAM,2020-07-01,31000000.0,15000.0,27200000.0,316,64,70,45,73,64,379,84,74,75,62,84,432,92,89,92,74,85,327,69,57,77,54,70,322,66,39,75,77,65,77,94,36,37,21,54,9,10,14,8,13,1924,413,3,4,High,Medium,1,90,70,71,84,36,62,1300.0,2020 ~ 2025
245315,E. Aguerro,Uruguay,32,78,78,No Club,Free,176,73,Right,CF,2018-08-10,0.0,0.0,0.0,344,42,79,73,74,76,355,82,79,60,56,78,402,86,82,83,82,69,386,75,82,80,67,82,294,43,20,82,75,74,73,64,25,20,19,48,9,12,8,10,9,1893,401,4,4,High,Medium,1,84,79,65,80,27,66,9.0,Free
244470,V. Coufal,Czech Republic,27,78,78,"



West Ham United",2020 ~ 2023,175,76,Right,RB,2020-10-02,13500000.0,39000.0,17100000.0,340,80,54,70,75,61,330,72,67,42,73,76,392,79,83,74,72,84,371,66,82,88,76,59,342,84,73,67,69,49,72,221,74,74,73,56,13,12,12,6,13,2052,439,3,3,High,High,1,81,58,72,74,73,81,52.0,2020 ~ 2023
244778,Trincão,Portugal,20,78,91,"



FC Barcelona",2020 ~ 2025,183,77,Left,CAM,2020-08-04,34000000.0,105000.0,53500000.0,345,69,73,66,71,66,375,85,84,56,67,83,388,81,78,83,79,67,359,74,63,77,71,74,301,53,32,74,75,67,84,101,35,34,32,42,5,9,6,15,7,1911,412,3,4,Medium,Medium,1,79,73,71,83,37,69,3000.0,2020 ~ 2025
245298,D. Lenzado,Uruguay,32,78,78,No Club,Free,182,79,Left,CB,2018-08-10,0.0,0.0,0.0,294,55,51,76,68,44,282,44,54,50,72,62,316,67,72,49,79,49,325,43,88,62,81,51,302,88,77,24,47,66,70,239,80,78,81,54,9,14,13,8,10,1812,387,3,2,Medium,Medium,1,70,48,60,52,79,78,15.0,Free
247851,Bruno Guimarães,Brazil,22,78,87,"



Olympique Lyonnais",2020 ~ 2024,182,78,Right,CM,2020-01-30,31500000.0,52000.0,32600000.0,339,66,60,64,83,66,374,78,73,62,81,80,359,70,69,71,76,73,351,71,61,82,70,67,358,74,74,66,79,65,79,221,75,76,70,55,7,11,15,11,11,2057,435,3,3,Medium,Medium,1,69,64,77,78,74,73,952.0,2020 ~ 2024
245324,S. Luna,Uruguay,32,78,78,No Club,Free,176,75,Right,RB,2018-08-10,0.0,0.0,0.0,352,76,69,60,76,71,354,76,76,68,59,75,389,84,76,79,80,70,363,72,61,88,68,74,349,73,72,76,64,64,80,222,70,75,77,38,7,8,8,8,7,2067,444,3,4,Medium,Medium,1,80,71,71,76,72,74,5.0,Free
247204,Emerson,Brazil,21,78,88,"



Real Betis",2019 ~ 2021,181,79,Right,RB,2019-07-02,30000000.0,17000.0,34500000.0,321,75,57,68,77,44,330,72,73,47,65,73,377,79,80,74,75,69,370,77,78,79,74,62,331,79,72,71,61,48,65,227,70,78,79,56,11,13,9,10,13,2012,435,3,3,High,Medium,1,80,62,70,73,74,76,688.0,2019 ~ 2021
247263,E. Tapsoba,Burkina Faso,21,78,88,"



Bayer 04 Leverkusen",2020 ~ 2025,192,78,Right,CB,2020-01-31,29500000.0,38000.0,29500000.0,283,39,54,77,80,33,275,61,46,32,74,62,351,71,76,65,77,62,332,74,75,74,79,30,321,82,76,27,59,77,76,235,78,81,76,50,5,10,13,7,15,1847,408,3,2,Medium,High,1,74,52,63,63,78,78,749.0,2020 ~ 2025
244316,Luís Maximiano,Portugal,21,78,88,"



Sporting CP",2017 ~ 2023,190,82,Right,GK,2017-07-01,27500000.0,8000.0,29700000.0,75,10,5,8,44,8,93,16,9,9,38,21,277,55,55,58,76,33,207,49,63,23,68,4,95,12,9,6,55,13,56,49,21,15,13,375,79,76,65,76,79,1171,430,2,1,Medium,Medium,1,79,76,65,79,55,76,541.0,2017 ~ 2023
244467,O. Kolář,Czech Republic,25,78,83,"



SK Slavia Praha",2018 ~ 2024,193,81,Right,GK,2018-01-22,16500000.0,850.0,22800000.0,77,13,7,11,40,6,123,30,13,14,29,37,256,56,59,44,73,24,198,61,44,25,60,8,99,17,11,5,51,15,60,43,17,12,14,388,75,73,81,79,80,1184,446,3,1,Medium,Medium,1,75,73,81,80,58,79,50.0,2018 ~ 2024
239301,L. Martínez,Argentina,22,78,85,"



Ajax",2019 ~ 2023,175,70,Left,CDM,2019-07-01,27000000.0,15000.0,21600000.0,325,70,52,73,78,52,346,73,63,53,79,78,363,74,64,73,73,79,374,68,87,82,75,62,339,81,77,62,64,55,78,234,77,81,76,55,6,14,13,14,8,2036,431,3,3,Medium,High,2,69,58,72,75,78,79,330.0,2019 ~ 2023
243282,D. McNeil,England,20,78,86,"



Burnley",2018 ~ 2023,183,70,Left,LM,2018-04-10,31000000.0,41000.0,32600000.0,341,81,68,59,76,57,381,81,77,75,69,79,379,73,78,76,75,77,350,69,68,77,65,71,315,57,46,73,77,62,77,151,53,54,44,60,6,14,14,12,14,1977,418,3,3,High,High,1,76,68,76,79,52,67,276.0,2018 ~ 2023
242348,Loren,Spain,26,78,81,"



Real Betis",2015 ~ 2024,188,82,Right,ST,2015-01-29,18500000.0,28000.0,28300000.0,352,41,83,73,74,81,323,78,72,53,41,79,352,74,72,70,78,58,374,80,70,71,76,77,321,76,21,80,67,77,70,97,55,19,23,54,7,13,13,15,6,1873,401,3,3,Medium,Medium,1,73,81,60,77,36,74,30.0,2015 ~ 2024
241771,A. Nwakaeme,Nigeria,31,78,78,"



Trabzonspor",2018 ~ 2022,185,80,Right,LM,2018-08-20,11500000.0,34000.0,18000000.0,361,75,75,68,75,68,364,84,79,60,62,79,376,79,83,76,72,66,385,83,71,76,80,75,292,55,23,75,71,68,77,114,27,53,34,46,6,10,6,15,9,1938,422,4,4,High,Low,1,81,76,72,80,39,74,15.0,2018 ~ 2022
241464,Pau Torres,Spain,23,78,86,"



Villarreal CF",2016 ~ 2024,191,80,Left,CB,2016-07-01,29000000.0,26000.0,32200000.000000004,268,50,28,79,77,34,284,64,40,28,73,79,315,66,65,63,76,45,311,48,74,78,75,36,294,72,78,42,60,42,68,240,79,81,80,59,11,13,13,13,9,1771,386,3,2,Medium,High,1,65,35,63,68,80,75,393.0,2016 ~ 2024
241084,L. Díaz,Colombia,23,78,86,"



FC Porto",2019 ~ 2024,180,73,Right,CAM,2019-07-10,31000000.0,14000.0,34100000.0,331,67,75,50,71,68,340,80,71,47,64,78,415,92,92,86,79,66,385,82,72,83,66,82,272,59,21,79,69,44,77,98,28,36,34,64,10,13,13,14,14,1905,416,4,4,High,Medium,1,92,76,68,79,32,69,247.0,2019 ~ 2024
240900,Unai Núñez,Spain,23,78,84,"



Athletic Club de Bilbao",2016 ~ 2023,186,81,Right,CB,2016-07-01,20000000.0,20000.0,29900000.0,219,29,16,78,75,21,201,35,27,22,45,72,310,63,73,38,74,62,281,39,78,68,79,17,238,74,80,23,30,31,62,237,75,79,83,50,9,9,15,6,11,1536,341,2,2,Medium,High,1,69,22,47,50,78,75,129.0,2016 ~ 2023
240679,T. Koopmeiners,Netherlands,22,78,84,"



AZ Alkmaar",2017 ~ 2023,183,77,Left,CDM,2017-08-13,21000000.0,11000.0,22100000.0,356,76,62,73,81,64,363,68,68,74,78,75,346,67,66,66,78,69,384,75,75,83,76,75,375,69,79,67,74,86,78,227,77,75,75,58,14,8,14,12,10,2109,434,2,3,Medium,Medium,2,66,69,77,70,76,76,184.0,2017 ~ 2023
240243,Matheus Cunha,Brazil,21,78,87,"



Hertha BSC",2020 ~ 2024,183,76,Right,ST,2020-01-31,31500000.0,34000.0,30400000.0,370,75,82,64,74,75,370,85,77,60,65,83,397,78,79,83,79,78,374,78,74,75,68,79,309,69,20,78,72,70,80,95,32,28,35,52,8,7,13,13,11,1967,416,4,4,High,Low,1,79,79,72,84,32,70,517.0,2020 ~ 2024
236679,Melendo,Spain,22,78,84,"



RCD Espanyol",2016 ~ 2022,167,63,Left,CAM,2016-07-01,22500000.0,10000.0,23800000.0,333,77,71,42,80,63,348,79,75,35,78,81,400,79,78,85,70,88,326,73,54,70,59,70,306,57,59,76,77,37,66,169,58,58,53,52,9,7,13,15,8,1934,420,3,3,Medium,Medium,1,78,69,76,80,56,61,108.0,2016 ~ 2022
237678,I. Konaté,France,21,78,88,"



RB Leipzig",2017 ~ 2023,194,95,Right,CB,2017-07-01,29500000.0,33000.0,29500000.0,247,38,29,77,75,28,266,69,32,27,69,69,338,68,79,65,71,55,301,45,74,68,83,31,284,77,78,37,51,41,74,240,76,85,79,49,9,7,9,9,15,1725,391,2,3,Medium,High,1,74,34,57,68,80,78,770.0,2017 ~ 2023
237183,M. Rojas,Paraguay,24,78,84,"



Racing Club",2019 ~ 2023,186,78,Left,CAM,2019-07-03,22000000.0,19000.0,22400000.0,354,69,76,64,79,66,406,82,85,84,74,81,374,73,84,77,74,66,380,85,65,79,68,83,350,64,69,76,75,66,79,180,60,62,58,45,8,6,12,8,11,2089,446,3,4,High,Medium,1,79,78,76,80,63,70,169.0,2019 ~ 2023
229857,S. Sensi,Italy,24,78,83,"



Inter",2020 ~ 2024,168,62,Right,CM,2020-08-26,21000000.0,74000.0,24000000.0,300,75,48,45,83,49,396,79,75,75,83,84,373,71,64,75,73,90,347,69,68,77,60,73,366,71,74,67,81,73,78,209,63,73,73,48,10,6,8,11,13,2039,420,4,3,Medium,Medium,1,67,59,80,80,67,67,111.0,2020 ~ 2024
236593,C. Stengs,Netherlands,21,78,86,"



AZ Alkmaar",2016 ~ 2023,187,68,Left,CAM,2016-08-26,31500000.0,11000.0,26400000.0,328,70,66,42,79,71,375,81,73,62,73,86,382,75,77,80,82,68,328,74,54,76,56,68,281,42,27,76,84,52,78,98,37,31,30,47,14,11,7,5,10,1839,393,3,4,Medium,Low,2,76,68,76,82,33,58,220.0,2016 ~ 2023
231691,A. Lafont,France,21,78,84,"



FC Nantes","Jun 30, 2021 On Loan",193,82,Right,GK,2018-07-02,18500000.0,25000.0,0.0,95,13,6,13,54,9,87,14,13,12,38,10,275,48,45,60,69,53,245,53,73,40,70,9,104,20,17,4,47,16,59,46,20,14,12,382,79,76,70,75,82,1234,428,3,1,Medium,Medium,2,79,76,70,82,46,75,162.0,"Jun 30, 2021 On Loan"
235805,F. Chiesa,Italy,22,78,84,"



Juventus",2016 ~ 2022,175,70,Right,CAM,2016-07-01,23000000.0,67000.0,26800000.0,336,72,70,50,76,68,347,84,74,48,60,81,412,87,84,86,78,77,343,81,53,74,57,78,303,62,30,76,73,62,76,133,65,34,34,37,6,7,8,9,7,1911,419,4,4,High,High,2,85,74,71,83,44,62,409.0,2016 ~ 2022
230442,Matheus Bardeira,Brazil,20,78,78,"



São Paulo",2019 ~ 2023,187,85,Right,ST,2019-01-01,16000000.0,33000.0,22800000.0,372,59,86,91,66,70,295,69,59,33,64,70,352,77,70,70,68,67,409,87,89,74,79,80,273,62,16,74,65,56,80,74,38,19,17,56,13,9,6,12,16,1831,392,3,2,High,High,1,73,82,62,69,31,75,47.0,2019 ~ 2023
235889,C. Ünder,Turkey,22,78,84,"



Leicester City",2017 ~ 2023,173,66,Left,LM,2017-07-17,22500000.0,66000.0,29400000.0,353,83,71,58,72,69,378,83,80,68,65,82,401,85,79,84,71,82,328,82,47,67,50,82,266,27,29,73,73,64,68,106,43,33,30,46,9,13,7,9,8,1878,400,4,3,Medium,Medium,1,82,75,74,82,37,50,170.0,2017 ~ 2023
234835,Domingos Duarte,Portugal,25,78,82,"



Granada CF",2019 ~ 2023,190,78,Right,CB,2019-07-14,17500000.0,25000.0,26100000.0,269,54,30,80,78,27,221,48,27,27,56,63,275,55,53,41,78,48,296,50,60,75,80,31,276,82,79,40,30,45,64,238,78,81,79,59,9,9,14,14,13,1634,354,3,2,Medium,Medium,1,54,35,55,53,79,78,50.0,2019 ~ 2023
234236,P. Schick,Czech Republic,24,78,84,"



Bayer 04 Leverkusen",2020 ~ 2025,186,73,Left,ST,2020-09-08,22500000.0,56000.0,27600000.0,375,64,79,80,78,74,361,82,78,56,62,83,367,71,70,83,76,67,352,74,68,64,72,74,295,59,25,80,73,58,73,93,50,24,19,57,11,15,8,9,14,1900,402,2,4,Medium,Medium,2,70,76,71,81,37,67,125.0,2020 ~ 2025
232580,Gabriel,Brazil,22,78,85,"



Arsenal",2020 ~ 2025,190,87,Left,CB,2020-09-01,26500000.0,59000.0,27300000.0,250,38,31,80,73,28,257,49,47,27,68,66,274,60,50,51,76,37,302,51,70,67,84,30,299,78,78,44,59,40,74,238,79,81,78,50,12,8,13,10,7,1670,362,2,2,Medium,High,1,55,36,59,55,79,78,283.0,2020 ~ 2025
231447,D. Malen,Netherlands,21,78,85,"



PSV",2017 ~ 2024,179,78,Right,ST,2017-08-31,29000000.0,17000.0,24000000.0,358,66,82,67,69,74,337,82,66,57,52,80,417,89,90,83,78,77,367,76,73,74,74,70,308,60,31,77,66,74,74,65,27,22,16,49,7,9,9,10,14,1901,413,3,4,Medium,Low,2,90,77,65,81,29,71,408.0,2017 ~ 2024
231352,T. Abraham,England,22,78,85,"



Chelsea",2014 ~ 2023,196,87,Right,ST,2014-10-01,29000000.0,77000.0,31500000.0,358,50,82,81,69,76,285,72,50,42,45,76,346,68,78,65,79,56,364,78,70,69,79,68,292,49,22,80,67,74,73,73,35,23,15,53,12,7,8,13,13,1771,384,3,3,Medium,Medium,1,74,78,59,72,31,70,239.0,2014 ~ 2023
231340,G. Montiel,Argentina,23,78,85,"



River Plate",2015 ~ 2021,175,70,Right,RB,2015-10-14,27000000.0,15000.0,20800000.0,295,69,41,71,75,39,305,69,57,39,65,75,395,87,85,77,75,71,369,65,79,93,73,59,372,87,73,75,69,68,75,217,71,73,73,38,6,10,11,5,6,1991,431,3,3,High,Medium,1,86,52,68,72,72,81,342.0,2015 ~ 2021
230977,M. Almirón,Paraguay,26,78,79,"



Newcastle United",2019 ~ 2024,174,63,Left,CAM,2019-01-31,16500000.0,43000.0,23700000.0,337,72,70,43,77,75,370,82,74,68,69,77,410,89,89,87,81,64,325,78,48,80,53,66,345,69,53,76,78,69,74,151,49,53,49,53,6,9,13,13,12,1991,427,2,4,High,High,1,89,71,74,80,50,63,63.0,2019 ~ 2024
230767,Renato Sanches,Portugal,22,78,85,"



LOSC Lille",2019 ~ 2023,176,70,Right,CAM,2019-08-23,28500000.0,33000.0,30500000.0,349,72,66,64,79,68,376,83,69,68,76,80,399,79,79,76,76,89,407,84,82,87,77,77,373,84,70,74,77,68,76,210,73,73,64,50,5,12,6,13,14,2164,460,4,4,High,High,3,79,72,76,81,71,81,363.0,2019 ~ 2023
230460,Prazeracinho,Brazil,20,78,78,"



Flamengo",2019 ~ 2023,172,70,Left,LW,2019-01-01,16000000.0,33000.0,20700000.0,349,82,74,49,79,65,367,82,69,64,75,77,391,81,75,79,78,78,306,60,69,58,49,70,309,58,53,77,75,46,69,118,50,38,30,43,14,8,6,6,9,1883,403,4,4,High,Low,1,78,69,77,80,45,54,23.0,2019 ~ 2023
210047,F. Schär,Switzerland,28,78,80,"



Newcastle United",2018 ~ 2021,188,84,Right,CB,2018-07-26,14000000.0,41000.0,20700000.0,344,65,63,80,75,61,348,68,65,66,76,73,326,60,61,64,77,64,391,78,88,75,77,73,361,71,80,63,69,78,80,234,77,80,77,53,8,9,11,10,15,2057,425,4,2,High,Medium,2,61,69,71,69,79,76,68.0,2018 ~ 2021
235353,I. Sarr,Senegal,22,78,87,"



Watford",2019 ~ 2024,185,76,Right,RM,2019-08-08,31500000.0,19000.0,32000000.0,332,68,75,44,69,76,354,83,78,55,59,79,417,95,94,78,76,74,355,84,48,73,70,80,275,53,17,75,72,58,78,62,25,16,21,49,14,13,7,6,9,1844,408,2,4,High,Medium,1,94,77,68,81,22,66,580.0,2019 ~ 2024
230440,Fredditinho,Brazil,32,78,78,"



Palmeiras",2019 ~ 2023,188,87,Right,ST,2019-01-01,11500000.0,43000.0,15300000.0,357,50,83,81,69,74,331,72,52,65,68,74,383,74,73,82,74,80,393,78,83,65,90,77,326,55,45,78,65,83,72,89,26,39,24,60,14,12,7,14,13,1939,405,1,2,Medium,Medium,1,73,80,63,74,39,76,5.0,2019 ~ 2023
230426,Arturo Inálcio,Brazil,20,78,78,"



Flamengo",2019 ~ 2023,170,60,Right,CM,2019-01-01,15500000.0,30000.0,20700000.0,332,63,70,46,85,68,343,78,54,48,83,80,399,80,86,90,69,74,319,80,55,74,35,75,312,45,71,74,77,45,60,152,24,66,62,57,10,13,14,9,11,1914,409,3,2,Medium,Medium,1,83,72,75,79,52,48,16.0,2019 ~ 2023
230406,Guilson Paiva,Brazil,24,78,78,"



Flamengo",2019 ~ 2023,173,72,Right,RM,2019-01-01,16000000.0,35000.0,20700000.0,317,75,69,34,78,61,369,81,67,72,72,77,395,90,78,73,77,77,336,77,50,69,72,68,295,63,40,73,75,44,62,133,36,49,48,51,7,11,10,16,7,1896,416,4,3,Medium,Medium,1,83,69,75,79,42,68,7.0,2019 ~ 2023
